,LID,FORECLOSED
18186,111000000000.0,False
18187,674000000000.0,False
18188,883000000000.0,False
18189,123000000000.0,False
18190,554000000000.0,False
18191,299000000000.0,False
18192,226000000000.0,False
18193,954000000000.0,False
18194,284000000000.0,False
18195,625000000000.0,False
18196,933000000000.0,False
18197,635000000000.0,False
18198,371000000000.0,False
18199,880000000000.0,False
18200,737000000000.0,False
18201,104000000000.0,False
18202,284000000000.0,False
18203,697000000000.0,False
18204,437000000000.0,False
18205,468000000000.0,False
18206,526000000000.0,False
18207,909000000000.0,False
18208,945000000000.0,False
18209,175000000000.0,False
18210,715000000000.0,False
18211,284000000000.0,False
18212,730000000000.0,False
18213,589000000000.0,False
18214,405000000000.0,False
18215,530000000000.0,False
18216,202000000000.0,False
18217,701000000000.0,False
18218,502000000000.0,False
18219,766000000000.0,False
18220,159000000000.0,False
18221,320000000000.0,False
18222,338000000000.0,False
18223,373000000000.0,False
18224,232000000000.0,False
18225,723000000000.0,False
18226,410000000000.0,False
18227,231000000000.0,False
18228,590000000000.0,False
18229,210000000000.0,False
18230,682000000000.0,False
18231,254000000000.0,False
18232,849000000000.0,False
18233,982000000000.0,False
18234,187000000000.0,False
18235,385000000000.0,False
18236,869000000000.0,False
18237,589000000000.0,False
18238,730000000000.0,False
18239,817000000000.0,False
18240,441000000000.0,False
18241,581000000000.0,False
18242,287000000000.0,False
18243,560000000000.0,False
18244,705000000000.0,False
18245,187000000000.0,False
18246,173000000000.0,False
18247,758000000000.0,False
18248,414000000000.0,False
18249,461000000000.0,False
18250,759000000000.0,False
18251,775000000000.0,False
18252,938000000000.0,False
18253,464000000000.0,False
18254,643000000000.0,False
18255,827000000000.0,False
18256,502000000000.0,False
18257,816000000000.0,False
18258,540000000000.0,False
18259,880000000000.0,False
18260,403000000000.0,False
18261,102000000000.0,False
18262,497000000000.0,False
18263,416000000000.0,False
18264,214000000000.0,False
18265,479000000000.0,False
18266,471000000000.0,False
18267,141000000000.0,False
18268,489000000000.0,False
18269,863000000000.0,False
18270,326000000000.0,False
18271,444000000000.0,True
18272,821000000000.0,False
18273,559000000000.0,False
18274,927000000000.0,False
18275,590000000000.0,False
18276,706000000000.0,False
18277,396000000000.0,False
18278,333000000000.0,False
18279,182000000000.0,False
18280,451000000000.0,False
18281,624000000000.0,False
18282,170000000000.0,False
18283,560000000000.0,False
18284,992000000000.0,False
18285,346000000000.0,False
18286,556000000000.0,False
18287,588000000000.0,False
18288,938000000000.0,False
18289,147000000000.0,False
18290,332000000000.0,False
18291,971000000000.0,False
18292,891000000000.0,False
18293,592000000000.0,False
18294,243000000000.0,False
18295,781000000000.0,False
18296,669000000000.0,False
18297,985000000000.0,False
18298,285000000000.0,False
18299,807000000000.0,False
18300,373000000000.0,False
18301,790000000000.0,False
18302,857000000000.0,False
18303,940000000000.0,False
18304,500000000000.0,False
18305,565000000000.0,False
18306,114000000000.0,False
18307,627000000000.0,False
18308,737000000000.0,False
18309,413000000000.0,False
18310,164000000000.0,False
18311,277000000000.0,False
18312,751000000000.0,False
18313,635000000000.0,False
18314,604000000000.0,False
18315,741000000000.0,False
18316,849000000000.0,False
18317,333000000000.0,False
18318,980000000000.0,False
18319,450000000000.0,False
18320,648000000000.0,False
18321,136000000000.0,False
18322,923000000000.0,False
18323,144000000000.0,False
18324,279000000000.0,False
18325,951000000000.0,False
18326,365000000000.0,False
18327,790000000000.0,False
18328,874000000000.0,False
18329,321000000000.0,False
18330,207000000000.0,False
18331,227000000000.0,False
18332,402000000000.0,False
18333,571000000000.0,False
18334,204000000000.0,False
18335,665000000000.0,False
18336,976000000000.0,False
18337,247000000000.0,False
18338,203000000000.0,False
18339,804000000000.0,False
18340,821000000000.0,False
18341,852000000000.0,False
18342,115000000000.0,False
18343,299000000000.0,False
18344,787000000000.0,False
18345,736000000000.0,False
18346,620000000000.0,False
18347,114000000000.0,False
18348,869000000000.0,False
18349,774000000000.0,False
18350,184000000000.0,False
18351,597000000000.0,False
18352,686000000000.0,False
18353,596000000000.0,False
18354,859000000000.0,False
18355,835000000000.0,False
18356,304000000000.0,False
18357,303000000000.0,False
18358,107000000000.0,False
18359,123000000000.0,False
18360,430000000000.0,False
18361,730000000000.0,False
18362,130000000000.0,False
18363,208000000000.0,False
18364,508000000000.0,False
18365,714000000000.0,False
18366,546000000000.0,False
18367,252000000000.0,False
18368,186000000000.0,False
18369,874000000000.0,False
18370,510000000000.0,False
18371,777000000000.0,False
18372,123000000000.0,False
18373,180000000000.0,False
18374,434000000000.0,False
18375,906000000000.0,False
18376,536000000000.0,False
18377,575000000000.0,False
18378,648000000000.0,False
18379,572000000000.0,False
18380,192000000000.0,False
18381,906000000000.0,False
18382,329000000000.0,False
18383,961000000000.0,False
18384,618000000000.0,False
18385,347000000000.0,False
18386,729000000000.0,False
18387,226000000000.0,False
18388,335000000000.0,False
18389,359000000000.0,False
18390,624000000000.0,False
18391,923000000000.0,False
18392,962000000000.0,False
18393,702000000000.0,False
18394,352000000000.0,False
18395,686000000000.0,False
18396,549000000000.0,False
18397,662000000000.0,False
18398,761000000000.0,False
18399,115000000000.0,False
18400,686000000000.0,False
18401,394000000000.0,False
18402,764000000000.0,False
18403,155000000000.0,False
18404,645000000000.0,False
18405,510000000000.0,False
18406,748000000000.0,False
18407,620000000000.0,False
18408,897000000000.0,False
18409,414000000000.0,False
18410,116000000000.0,False
18411,471000000000.0,False
18412,770000000000.0,False
18413,651000000000.0,False
18414,908000000000.0,False
18415,110000000000.0,False
18416,987000000000.0,False
18417,678000000000.0,False
18418,127000000000.0,False
18419,802000000000.0,False
18420,354000000000.0,False
18421,993000000000.0,False
18422,643000000000.0,False
18423,986000000000.0,False
18424,669000000000.0,False
18425,146000000000.0,False
18426,162000000000.0,False
18427,497000000000.0,False
18428,225000000000.0,False
18429,411000000000.0,False
18430,411000000000.0,False
18431,879000000000.0,False
18432,441000000000.0,False
18433,157000000000.0,False
18434,338000000000.0,False
18435,706000000000.0,False
18436,415000000000.0,False
18437,300000000000.0,False
18438,430000000000.0,False
18439,970000000000.0,False
18440,960000000000.0,False
18441,367000000000.0,False
18442,397000000000.0,False
18443,878000000000.0,False
18444,118000000000.0,False
18445,259000000000.0,False
18446,990000000000.0,False
18447,645000000000.0,False
18448,640000000000.0,False
18449,834000000000.0,False
18450,192000000000.0,False
18451,335000000000.0,False
18452,172000000000.0,False
18453,771000000000.0,False
18454,273000000000.0,False
18455,404000000000.0,False
18456,822000000000.0,False
18457,205000000000.0,False
18458,571000000000.0,False
18459,230000000000.0,False
18460,561000000000.0,False
18461,199000000000.0,False
18462,687000000000.0,False
18463,657000000000.0,False
18464,196000000000.0,False
18465,202000000000.0,False
18466,930000000000.0,False
18467,884000000000.0,False
18468,842000000000.0,False
18469,679000000000.0,False
18470,231000000000.0,False
18471,593000000000.0,False
18472,854000000000.0,False
18473,614000000000.0,False
18474,877000000000.0,False
18475,102000000000.0,False
18476,412000000000.0,False
18477,404000000000.0,False
18478,960000000000.0,False
18479,507000000000.0,False
18480,487000000000.0,False
18481,956000000000.0,False
18482,937000000000.0,False
18483,675000000000.0,False
18484,356000000000.0,False
18485,424000000000.0,False
18486,631000000000.0,False
18487,695000000000.0,False
18488,307000000000.0,False
18489,742000000000.0,False
18490,623000000000.0,False
18491,980000000000.0,False
18492,294000000000.0,False
18493,406000000000.0,False
18494,909000000000.0,False
18495,583000000000.0,False
18496,273000000000.0,False
18497,533000000000.0,False
18498,798000000000.0,False
18499,447000000000.0,False
18500,903000000000.0,False
18501,941000000000.0,False
18502,395000000000.0,False
18503,319000000000.0,False
18504,517000000000.0,False
18505,470000000000.0,False
18506,565000000000.0,False
18507,182000000000.0,False
18508,153000000000.0,False
18509,214000000000.0,False
18510,721000000000.0,False
18511,418000000000.0,False
18512,836000000000.0,False
18513,693000000000.0,False
18514,515000000000.0,False
18515,488000000000.0,False
18516,609000000000.0,False
18517,665000000000.0,False
18518,212000000000.0,False
18519,329000000000.0,False
18520,842000000000.0,False
18521,919000000000.0,False
18522,650000000000.0,False
18523,755000000000.0,False
18524,680000000000.0,False
18525,181000000000.0,False
18526,939000000000.0,False
18527,596000000000.0,False
18528,581000000000.0,False
18529,896000000000.0,False
18530,374000000000.0,False
18531,102000000000.0,False
18532,435000000000.0,False
18533,570000000000.0,False
18534,755000000000.0,False
18535,474000000000.0,False
18536,586000000000.0,False
18537,434000000000.0,False
18538,908000000000.0,False
18539,818000000000.0,False
18540,350000000000.0,False
18541,154000000000.0,False
18542,634000000000.0,False
18543,236000000000.0,False
18544,248000000000.0,False
18545,702000000000.0,False
18546,851000000000.0,False
18547,852000000000.0,False
18548,416000000000.0,False
18549,567000000000.0,False
18550,271000000000.0,False
18551,101000000000.0,False
18552,254000000000.0,False
18553,199000000000.0,False
18554,395000000000.0,False
18555,932000000000.0,False
18556,575000000000.0,False
18557,833000000000.0,False
18558,184000000000.0,False
18559,873000000000.0,False
18560,308000000000.0,False
18561,280000000000.0,False
18562,403000000000.0,False
18563,792000000000.0,False
18564,743000000000.0,False
18565,854000000000.0,False
18566,774000000000.0,False
18567,984000000000.0,False
18568,147000000000.0,False
18569,884000000000.0,False
18570,966000000000.0,False
18571,105000000000.0,False
18572,347000000000.0,False
18573,466000000000.0,False
18574,336000000000.0,False
18575,469000000000.0,False
18576,799000000000.0,False
18577,197000000000.0,False
18578,925000000000.0,False
18579,958000000000.0,False
18580,295000000000.0,False
18581,462000000000.0,False
18582,498000000000.0,False
18583,714000000000.0,False
18584,429000000000.0,False
18585,118000000000.0,False
18586,652000000000.0,False
18587,120000000000.0,False
18588,749000000000.0,False
18589,791000000000.0,False
18590,310000000000.0,True
18591,784000000000.0,False
18592,997000000000.0,False
18593,636000000000.0,False
18594,109000000000.0,False
18595,240000000000.0,False
18596,989000000000.0,False
18597,867000000000.0,False
18598,271000000000.0,False
18599,143000000000.0,False
18600,128000000000.0,False
18601,562000000000.0,False
18602,962000000000.0,False
18603,746000000000.0,False
18604,527000000000.0,False
18605,364000000000.0,False
18606,845000000000.0,False
18607,311000000000.0,False
18608,771000000000.0,False
18609,780000000000.0,False
18610,685000000000.0,False
18611,292000000000.0,False
18612,505000000000.0,False
18613,983000000000.0,False
18614,113000000000.0,False
18615,474000000000.0,False
18616,385000000000.0,False
18617,600000000000.0,False
18618,827000000000.0,False
18619,753000000000.0,False
18620,407000000000.0,False
18621,596000000000.0,False
18622,873000000000.0,False
18623,975000000000.0,False
18624,774000000000.0,False
18625,891000000000.0,False
18626,624000000000.0,False
18627,517000000000.0,False
18628,977000000000.0,False
18629,199000000000.0,False
18630,976000000000.0,False
18631,866000000000.0,False
18632,446000000000.0,False
18633,112000000000.0,False
18634,986000000000.0,False
18635,871000000000.0,False
18636,131000000000.0,False
18637,932000000000.0,False
18638,204000000000.0,False
18639,885000000000.0,False
18640,739000000000.0,False
18641,125000000000.0,False
18642,240000000000.0,False
18643,891000000000.0,False
18644,884000000000.0,False
18645,658000000000.0,False
18646,190000000000.0,False
18647,325000000000.0,False
18648,760000000000.0,False
18649,868000000000.0,False
18650,978000000000.0,False
18651,262000000000.0,False
18652,521000000000.0,False
18653,220000000000.0,False
18654,301000000000.0,False
18655,617000000000.0,False
18656,466000000000.0,False
18657,824000000000.0,False
18658,102000000000.0,False
18659,429000000000.0,False
18660,846000000000.0,True
18661,229000000000.0,False
18662,910000000000.0,False
18663,529000000000.0,False
18664,648000000000.0,False
18665,274000000000.0,False
18666,467000000000.0,False
18667,290000000000.0,False
18668,118000000000.0,False
18669,472000000000.0,False
18670,596000000000.0,False
18671,242000000000.0,False
18672,871000000000.0,False
18673,582000000000.0,False
18674,650000000000.0,False
18675,343000000000.0,False
18676,830000000000.0,False
18677,340000000000.0,False
18678,853000000000.0,False
18679,830000000000.0,False
18680,211000000000.0,False
18681,289000000000.0,False
18682,529000000000.0,False
18683,905000000000.0,False
18684,754000000000.0,False
18685,866000000000.0,False
18686,843000000000.0,False
18687,328000000000.0,False
18688,346000000000.0,False
18689,113000000000.0,False
18690,924000000000.0,False
18691,312000000000.0,False
18692,732000000000.0,False
18693,123000000000.0,False
18694,940000000000.0,False
18695,773000000000.0,False
18696,817000000000.0,False
18697,694000000000.0,False
18698,419000000000.0,False
18699,870000000000.0,False
18700,565000000000.0,False
18701,710000000000.0,False
18702,592000000000.0,False
18703,829000000000.0,False
18704,718000000000.0,False
18705,315000000000.0,False
18706,452000000000.0,False
18707,438000000000.0,False
18708,320000000000.0,False
18709,323000000000.0,False
18710,432000000000.0,False
18711,979000000000.0,False
18712,542000000000.0,False
18713,118000000000.0,False
18714,721000000000.0,False
18715,206000000000.0,False
18716,525000000000.0,False
18717,226000000000.0,False
18718,344000000000.0,False
18719,540000000000.0,False
18720,207000000000.0,False
18721,270000000000.0,False
18722,167000000000.0,False
18723,438000000000.0,False
18724,334000000000.0,True
18725,353000000000.0,False
18726,193000000000.0,False
18727,271000000000.0,False
18728,929000000000.0,False
18729,885000000000.0,False
18730,546000000000.0,False
18731,941000000000.0,False
18732,225000000000.0,False
18733,208000000000.0,False
18734,556000000000.0,False
18735,775000000000.0,False
18736,208000000000.0,False
18737,990000000000.0,False
18738,674000000000.0,False
18739,588000000000.0,False
18740,542000000000.0,False
18741,700000000000.0,False
18742,201000000000.0,False
18743,980000000000.0,False
18744,626000000000.0,False
18745,855000000000.0,False
18746,734000000000.0,False
18747,428000000000.0,False
18748,113000000000.0,False
18749,730000000000.0,False
18750,595000000000.0,False
18751,873000000000.0,False
18752,569000000000.0,False
18753,739000000000.0,False
18754,579000000000.0,False
18755,422000000000.0,False
18756,110000000000.0,False
18757,509000000000.0,False
18758,815000000000.0,False
18759,875000000000.0,False
18760,496000000000.0,False
18761,111000000000.0,False
18762,851000000000.0,False
18763,722000000000.0,False
18764,906000000000.0,False
18765,269000000000.0,False
18766,919000000000.0,False
18767,907000000000.0,False
18768,478000000000.0,False
18769,784000000000.0,False
18770,447000000000.0,False
18771,663000000000.0,False
18772,611000000000.0,False
18773,423000000000.0,False
18774,538000000000.0,False
18775,519000000000.0,False
18776,287000000000.0,False
18777,583000000000.0,False
18778,555000000000.0,False
18779,975000000000.0,False
18780,515000000000.0,False
18781,760000000000.0,False
18782,611000000000.0,False
18783,373000000000.0,False
18784,549000000000.0,False
18785,224000000000.0,False
18786,763000000000.0,False
18787,203000000000.0,False
18788,923000000000.0,False
18789,721000000000.0,False
18790,734000000000.0,False
18791,552000000000.0,False
18792,291000000000.0,False
18793,326000000000.0,False
18794,105000000000.0,True
18795,771000000000.0,False
18796,411000000000.0,False
18797,876000000000.0,False
18798,500000000000.0,False
18799,128000000000.0,False
18800,696000000000.0,False
18801,243000000000.0,False
18802,191000000000.0,False
18803,939000000000.0,False
18804,991000000000.0,False
18805,961000000000.0,False
18806,619000000000.0,False
18807,596000000000.0,False
18808,556000000000.0,False
18809,543000000000.0,False
18810,303000000000.0,False
18811,104000000000.0,False
18812,410000000000.0,False
18813,497000000000.0,False
18814,528000000000.0,False
18815,237000000000.0,False
18816,938000000000.0,True
18817,578000000000.0,False
18818,267000000000.0,False
18819,828000000000.0,False
18820,885000000000.0,False
18821,769000000000.0,False
18822,744000000000.0,True
18823,588000000000.0,False
18824,947000000000.0,False
18825,943000000000.0,False
18826,636000000000.0,False
18827,378000000000.0,False
18828,448000000000.0,False
18829,207000000000.0,False
18830,595000000000.0,False
18831,138000000000.0,False
18832,411000000000.0,False
18833,239000000000.0,False
18834,387000000000.0,False
18835,212000000000.0,False
18836,684000000000.0,False
18837,823000000000.0,False
18838,905000000000.0,False
18839,675000000000.0,False
18840,288000000000.0,False
18841,127000000000.0,False
18842,913000000000.0,False
18843,169000000000.0,False
18844,956000000000.0,False
18845,354000000000.0,False
18846,485000000000.0,False
18847,239000000000.0,False
18848,196000000000.0,False
18849,622000000000.0,False
18850,384000000000.0,False
18851,337000000000.0,False
18852,391000000000.0,False
18853,764000000000.0,False
18854,799000000000.0,False
18855,377000000000.0,False
18856,897000000000.0,False
18857,871000000000.0,False
18858,871000000000.0,False
18859,492000000000.0,False
18860,725000000000.0,False
18861,935000000000.0,False
18862,997000000000.0,False
18863,474000000000.0,False
18864,350000000000.0,False
18865,620000000000.0,False
18866,456000000000.0,False
18867,302000000000.0,False
18868,225000000000.0,False
18869,915000000000.0,False
18870,629000000000.0,False
18871,372000000000.0,False
18872,450000000000.0,False
18873,720000000000.0,False
18874,895000000000.0,False
18875,431000000000.0,False
18876,208000000000.0,False
18877,206000000000.0,False
18878,609000000000.0,False
18879,125000000000.0,False
18880,473000000000.0,False
18881,171000000000.0,False
18882,287000000000.0,False
18883,485000000000.0,True
18884,682000000000.0,False
18885,389000000000.0,False
18886,824000000000.0,False
18887,841000000000.0,False
18888,170000000000.0,False
18889,875000000000.0,False
18890,101000000000.0,False
18891,241000000000.0,False
18892,767000000000.0,False
18893,649000000000.0,False
18894,991000000000.0,False
18895,330000000000.0,False
18896,978000000000.0,False
18897,382000000000.0,False
18898,530000000000.0,False
18899,247000000000.0,False
18900,907000000000.0,False
18901,397000000000.0,False
18902,736000000000.0,False
18903,559000000000.0,False
18904,650000000000.0,False
18905,849000000000.0,False
18906,489000000000.0,False
18907,728000000000.0,False
18908,875000000000.0,False
18909,365000000000.0,False
18910,338000000000.0,False
18911,664000000000.0,False
18912,334000000000.0,False
18913,709000000000.0,False
18914,132000000000.0,False
18915,927000000000.0,False
18916,842000000000.0,False
18917,935000000000.0,False
18918,636000000000.0,False
18919,911000000000.0,False
18920,620000000000.0,False
18921,142000000000.0,False
18922,808000000000.0,False
18923,776000000000.0,False
18924,178000000000.0,False
18925,877000000000.0,False
18926,585000000000.0,False
18927,161000000000.0,False
18928,451000000000.0,False
18929,825000000000.0,False
18930,828000000000.0,False
18931,591000000000.0,False
18932,954000000000.0,False
18933,126000000000.0,False
18934,639000000000.0,False
18935,708000000000.0,False
18936,692000000000.0,False
18937,348000000000.0,False
18938,620000000000.0,False
18939,168000000000.0,False
18940,952000000000.0,False
18941,808000000000.0,False
18942,140000000000.0,False
18943,431000000000.0,False
18944,290000000000.0,False
18945,173000000000.0,False
18946,873000000000.0,False
18947,241000000000.0,False
18948,136000000000.0,False
18949,340000000000.0,False
18950,388000000000.0,False
18951,505000000000.0,False
18952,674000000000.0,False
18953,606000000000.0,False
18954,678000000000.0,False
18955,913000000000.0,False
18956,795000000000.0,False
18957,422000000000.0,False
18958,217000000000.0,False
18959,747000000000.0,False
18960,689000000000.0,False
18961,752000000000.0,False
18962,639000000000.0,False
18963,173000000000.0,False
18964,833000000000.0,False
18965,293000000000.0,False
18966,111000000000.0,False
18967,708000000000.0,False
18968,134000000000.0,False
18969,523000000000.0,False
18970,314000000000.0,False
18971,978000000000.0,False
18972,350000000000.0,False
18973,393000000000.0,True
18974,435000000000.0,False
18975,115000000000.0,False
18976,860000000000.0,False
18977,581000000000.0,False
18978,141000000000.0,False
18979,637000000000.0,False
18980,105000000000.0,False
18981,658000000000.0,False
18982,140000000000.0,False
18983,530000000000.0,False
18984,443000000000.0,False
18985,329000000000.0,False
18986,623000000000.0,False
18987,834000000000.0,False
18988,598000000000.0,False
18989,465000000000.0,False
18990,559000000000.0,False
18991,932000000000.0,False
18992,388000000000.0,False
18993,325000000000.0,False
18994,567000000000.0,False
18995,447000000000.0,False
18996,826000000000.0,False
18997,159000000000.0,False
18998,978000000000.0,False
18999,566000000000.0,False
19000,890000000000.0,False
19001,558000000000.0,False
19002,288000000000.0,False
19003,232000000000.0,False
19004,391000000000.0,False
19005,323000000000.0,False
19006,377000000000.0,False
19007,566000000000.0,False
19008,870000000000.0,False
19009,288000000000.0,False
19010,230000000000.0,False
19011,371000000000.0,False
19012,569000000000.0,False
19013,429000000000.0,False
19014,901000000000.0,False
19015,190000000000.0,False
19016,552000000000.0,False
19017,455000000000.0,False
19018,529000000000.0,False
19019,927000000000.0,False
19020,202000000000.0,False
19021,272000000000.0,False
19022,776000000000.0,False
19023,766000000000.0,False
19024,132000000000.0,False
19025,748000000000.0,False
19026,949000000000.0,False
19027,147000000000.0,False
19028,858000000000.0,False
19029,400000000000.0,False
19030,671000000000.0,False
19031,957000000000.0,False
19032,677000000000.0,False
19033,907000000000.0,False
19034,444000000000.0,False
19035,300000000000.0,False
19036,550000000000.0,False
19037,926000000000.0,False
19038,618000000000.0,False
19039,511000000000.0,False
19040,790000000000.0,False
19041,689000000000.0,False
19042,116000000000.0,False
19043,178000000000.0,False
19044,315000000000.0,False
19045,489000000000.0,False
19046,717000000000.0,False
19047,116000000000.0,False
19048,387000000000.0,False
19049,364000000000.0,False
19050,285000000000.0,False
19051,564000000000.0,False
19052,770000000000.0,False
19053,678000000000.0,False
19054,357000000000.0,False
19055,322000000000.0,False
19056,677000000000.0,False
19057,499000000000.0,False
19058,272000000000.0,False
19059,600000000000.0,False
19060,561000000000.0,False
19061,709000000000.0,False
19062,131000000000.0,False
19063,476000000000.0,False
19064,497000000000.0,False
19065,308000000000.0,False
19066,841000000000.0,False
19067,572000000000.0,False
19068,697000000000.0,False
19069,719000000000.0,False
19070,617000000000.0,False
19071,287000000000.0,False
19072,426000000000.0,False
19073,178000000000.0,False
19074,816000000000.0,False
19075,586000000000.0,False
19076,552000000000.0,False
19077,647000000000.0,False
19078,450000000000.0,False
19079,633000000000.0,False
19080,572000000000.0,False
19081,587000000000.0,False
19082,695000000000.0,False
19083,581000000000.0,False
19084,306000000000.0,False
19085,776000000000.0,False
19086,346000000000.0,False
19087,321000000000.0,False
19088,205000000000.0,False
19089,991000000000.0,False
19090,235000000000.0,False
19091,255000000000.0,False
19092,604000000000.0,True
19093,362000000000.0,False
19094,996000000000.0,False
19095,439000000000.0,False
19096,185000000000.0,False
19097,384000000000.0,False
19098,815000000000.0,False
19099,214000000000.0,False
19100,717000000000.0,False
19101,786000000000.0,False
19102,179000000000.0,False
19103,767000000000.0,False
19104,979000000000.0,False
19105,490000000000.0,False
19106,913000000000.0,False
19107,768000000000.0,False
19108,245000000000.0,False
19109,517000000000.0,False
19110,765000000000.0,False
19111,784000000000.0,False
19112,980000000000.0,False
19113,552000000000.0,False
19114,727000000000.0,False
19115,796000000000.0,False
19116,657000000000.0,False
19117,331000000000.0,False
19118,792000000000.0,False
19119,929000000000.0,False
19120,744000000000.0,False
19121,128000000000.0,False
19122,988000000000.0,False
19123,746000000000.0,False
19124,907000000000.0,False
19125,844000000000.0,False
19126,176000000000.0,False
19127,724000000000.0,False
19128,570000000000.0,False
19129,264000000000.0,False
19130,871000000000.0,False
19131,551000000000.0,False
19132,412000000000.0,False
19133,244000000000.0,False
19134,169000000000.0,False
19135,464000000000.0,False
19136,529000000000.0,False
19137,481000000000.0,False
19138,783000000000.0,False
19139,788000000000.0,False
19140,996000000000.0,False
19141,129000000000.0,False
19142,929000000000.0,False
19143,729000000000.0,False
19144,825000000000.0,False
19145,760000000000.0,False
19146,651000000000.0,False
19147,794000000000.0,False
19148,273000000000.0,False
19149,771000000000.0,False
19150,974000000000.0,False
19151,706000000000.0,False
19152,322000000000.0,False
19153,312000000000.0,False
19154,615000000000.0,False
19155,828000000000.0,False
19156,834000000000.0,False
19157,489000000000.0,False
19158,681000000000.0,False
19159,119000000000.0,False
19160,853000000000.0,False
19161,563000000000.0,False
19162,618000000000.0,False
19163,960000000000.0,False
19164,295000000000.0,False
19165,660000000000.0,False
19166,417000000000.0,False
19167,543000000000.0,False
19168,914000000000.0,False
19169,904000000000.0,False
19170,942000000000.0,False
19171,385000000000.0,False
19172,558000000000.0,False
19173,496000000000.0,False
19174,733000000000.0,False
19175,383000000000.0,False
19176,464000000000.0,False
19177,581000000000.0,False
19178,631000000000.0,False
19179,278000000000.0,False
19180,978000000000.0,False
19181,108000000000.0,False
19182,561000000000.0,False
19183,806000000000.0,False
19184,668000000000.0,False
19185,217000000000.0,False
19186,392000000000.0,False
19187,131000000000.0,False
19188,965000000000.0,False
19189,743000000000.0,False
19190,640000000000.0,False
19191,918000000000.0,False
19192,364000000000.0,False
19193,965000000000.0,False
19194,150000000000.0,False
19195,412000000000.0,False
19196,479000000000.0,False
19197,864000000000.0,False
19198,397000000000.0,False
19199,377000000000.0,False
19200,571000000000.0,False
19201,940000000000.0,False
19202,903000000000.0,False
19203,955000000000.0,False
19204,758000000000.0,False
19205,659000000000.0,False
19206,971000000000.0,False
19207,819000000000.0,False
19208,220000000000.0,False
19209,963000000000.0,False
19210,850000000000.0,False
19211,526000000000.0,False
19212,610000000000.0,False
19213,792000000000.0,False
19214,281000000000.0,False
19215,422000000000.0,False
19216,548000000000.0,False
19217,851000000000.0,False
19218,134000000000.0,False
19219,122000000000.0,False
19220,960000000000.0,False
19221,125000000000.0,False
19222,768000000000.0,False
19223,235000000000.0,False
19224,302000000000.0,False
19225,321000000000.0,False
19226,262000000000.0,False
19227,408000000000.0,False
19228,318000000000.0,False
19229,390000000000.0,False
19230,169000000000.0,False
19231,446000000000.0,True
19232,199000000000.0,False
19233,237000000000.0,False
19234,444000000000.0,False
19235,955000000000.0,False
19236,943000000000.0,False
19237,173000000000.0,False
19238,468000000000.0,False
19239,526000000000.0,False
19240,126000000000.0,False
19241,410000000000.0,False
19242,844000000000.0,False
19243,607000000000.0,False
19244,361000000000.0,False
19245,808000000000.0,False
19246,932000000000.0,False
19247,587000000000.0,False
19248,856000000000.0,False
19249,396000000000.0,False
19250,435000000000.0,False
19251,186000000000.0,False
19252,323000000000.0,False
19253,981000000000.0,False
19254,104000000000.0,False
19255,230000000000.0,False
19256,148000000000.0,False
19257,742000000000.0,False
19258,949000000000.0,False
19259,804000000000.0,False
19260,407000000000.0,False
19261,410000000000.0,False
19262,204000000000.0,False
19263,393000000000.0,False
19264,202000000000.0,False
19265,539000000000.0,False
19266,902000000000.0,False
19267,451000000000.0,False
19268,241000000000.0,False
19269,942000000000.0,False
19270,297000000000.0,False
19271,591000000000.0,False
19272,728000000000.0,False
19273,129000000000.0,False
19274,848000000000.0,False
19275,341000000000.0,False
19276,862000000000.0,False
19277,761000000000.0,False
19278,831000000000.0,False
19279,619000000000.0,False
19280,324000000000.0,False
19281,715000000000.0,False
19282,649000000000.0,False
19283,388000000000.0,False
19284,429000000000.0,False
19285,954000000000.0,False
19286,564000000000.0,False
19287,807000000000.0,False
19288,753000000000.0,False
19289,761000000000.0,False
19290,850000000000.0,False
19291,447000000000.0,False
19292,340000000000.0,False
19293,538000000000.0,False
19294,563000000000.0,False
19295,327000000000.0,False
19296,318000000000.0,False
19297,278000000000.0,False
19298,106000000000.0,False
19299,988000000000.0,False
19300,668000000000.0,False
19301,676000000000.0,False
19302,107000000000.0,False
19303,620000000000.0,False
19304,442000000000.0,False
19305,499000000000.0,False
19306,851000000000.0,False
19307,258000000000.0,False
19308,505000000000.0,False
19309,727000000000.0,False
19310,635000000000.0,False
19311,242000000000.0,False
19312,910000000000.0,False
19313,501000000000.0,False
19314,487000000000.0,False
19315,592000000000.0,False
19316,153000000000.0,False
19317,548000000000.0,False
19318,296000000000.0,False
19319,468000000000.0,False
19320,253000000000.0,False
19321,297000000000.0,False
19322,640000000000.0,False
19323,211000000000.0,False
19324,613000000000.0,False
19325,933000000000.0,False
19326,890000000000.0,False
19327,698000000000.0,False
19328,504000000000.0,False
19329,677000000000.0,False
19330,306000000000.0,False
19331,814000000000.0,False
19332,418000000000.0,False
19333,899000000000.0,False
19334,324000000000.0,False
19335,740000000000.0,False
19336,551000000000.0,False
19337,838000000000.0,False
19338,168000000000.0,False
19339,619000000000.0,False
19340,984000000000.0,False
19341,993000000000.0,False
19342,129000000000.0,False
19343,440000000000.0,False
19344,262000000000.0,False
19345,295000000000.0,False
19346,222000000000.0,False
19347,531000000000.0,False
19348,716000000000.0,False
19349,298000000000.0,False
19350,750000000000.0,False
